,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_MLP__alpha,param_MLP__hidden_layer_sizes,param_MLP__learning_rate,param_MLP__max_iter,param_MLP__solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
1014,8.741755247116089,0.18099561072771816,0.019489359855651856,0.0032678241605580004,1e-07,13,adaptive,300,lbfgs,"{'MLP__alpha': 1e-07, 'MLP__hidden_layer_sizes': 13, 'MLP__learning_rate': 'adaptive', 'MLP__max_iter': 300, 'MLP__solver': 'lbfgs'}",0.8463035019455253,0.8378728923476005,0.8306294613887086,0.8552887735236859,0.8578844905905256,0.853990914990266,0.8481505515898767,0.8565866320571057,0.8682673588578845,0.8487994808565866,0.8503774058147766,0.01011202155521423,322
1015,0.19024190902709961,0.01608236412076199,0.0,0.0,1e-07,13,adaptive,300,adams,"{'MLP__alpha': 1e-07, 'MLP__hidden_layer_sizes': 13, 'MLP__learning_rate': 'adaptive', 'MLP__max_iter': 300, 'MLP__solver': 'adams'}",,,,,,,,,,,,,785
1016,13.921412038803101,0.3673365031563539,0.01650204658508301,0.002310352912702274,1e-07,13,adaptive,500,lbfgs,"{'MLP__alpha': 1e-07, 'MLP__hidden_layer_sizes': 13, 'MLP__learning_rate': 'adaptive', 'MLP__max_iter': 500, 'MLP__solver': 'lbfgs'}",0.8560311284046692,0.8398184176394293,0.8312783906554185,0.8565866320571057,0.8572355613238157,0.8500973393900065,0.8500973393900065,0.8643737832576249,0.8676184295911745,0.8513951979234263,0.8524532219632677,0.010222876839330455,202
1017,0.1820605993270874,0.022458246543462707,0.0,0.0,1e-07,13,adaptive,500,adams,"{'MLP__alpha': 1e-07, 'MLP__hidden_layer_sizes': 13, 'MLP__learning_rate': 'adaptive', 'MLP__max_iter': 500, 'MLP__solver': 'adams'}",,,,,,,,,,,,,778
1018,24.90136001110077,1.0806823762068707,0.01701364517211914,0.0035389938698584516,1e-07,13,adaptive,1000,lbfgs,"{'MLP__alpha': 1e-07, 'MLP__hidden_layer_sizes': 13, 'MLP__learning_rate': 'adaptive', 'MLP__max_iter': 1000, 'MLP__solver': 'lbfgs'}",0.8560311284046692,0.8437094682230869,0.8312783906554185,0.8591823491239455,0.8494484101232965,0.8513951979234263,0.8513951979234263,0.8572355613238157,0.8708630759247242,0.8494484101232965,0.8519987189749105,0.009812918313810445,241
1019,0.18043937683105468,0.008902432587158686,0.0,0.0,1e-07,13,adaptive,1000,adams,"{'MLP__alpha': 1e-07, 'MLP__hidden_layer_sizes': 13, 'MLP__learning_rate': 'adaptive', 'MLP__max_iter': 1000, 'MLP__solver': 'adams'}",,,,,,,,,,,,,780
1020,2.868734431266785,0.05781054462970612,0.017032551765441894,0.0051665973384514875,1e-07,14,constant,100,lbfgs,"{'MLP__alpha': 1e-07, 'MLP__hidden_layer_sizes': 14, 'MLP__learning_rate': 'constant', 'MLP__max_iter': 100, 'MLP__solver': 'lbfgs'}",0.8391699092088197,0.8326848249027238,0.8170019467878001,0.8429591174561972,0.8338741077222582,0.8384166125892277,0.836469824789098,0.844905905256327,0.844905905256327,0.8429591174561972,0.8373347271424976,0.00793863255759587,595
1021,0.1773667812347412,0.013894355039015911,0.0,0.0,1e-07,14,constant,100,adams,"{'MLP__alpha': 1e-07, 'MLP__hidden_layer_sizes': 14, 'MLP__learning_rate': 'constant', 'MLP__max_iter': 100, 'MLP__solver': 'adams'}",,,,,,,,,,,,,782
1022,5.5565626382827755,0.09832890076084706,0.016375231742858886,0.0029883388662064084,1e-07,14,constant,200,lbfgs,"{'MLP__alpha': 1e-07, 'MLP__hidden_layer_sizes': 14, 'MLP__learning_rate': 'constant', 'MLP__max_iter': 200, 'MLP__solver': 'lbfgs'}",0.8553826199740596,0.8313878080415046,0.827384815055159,0.8507462686567164,0.8507462686567164,0.8676184295911745,0.8507462686567164,0.8520441271901362,0.8708630759247242,0.845554834523037,0.8502474516269943,0.012874417483553878,337
1023,0.17346484661102296,0.008793560023446195,0.0,0.0,1e-07,14,constant,200,adams,"{'MLP__alpha': 1e-07, 'MLP__hidden_layer_sizes': 14, 'MLP__learning_rate': 'constant', 'MLP__max_iter': 200, 'MLP__solver': 'adams'}",,,,,,,,,,,,,784
1024,8.183493828773498,0.15349688893324134,0.015566682815551758,0.003354879182427411,1e-07,14,constant,300,lbfgs,"{'MLP__alpha': 1e-07, 'MLP__hidden_layer_sizes': 14, 'MLP__learning_rate': 'constant', 'MLP__max_iter': 300, 'MLP__solver': 'lbfgs'}",0.85473411154345,0.8294422827496758,0.8338741077222582,0.8513951979234263,0.8526930564568462,0.8650227125243348,0.8390655418559377,0.8572355613238157,0.8643737832576249,0.8487994808565866,0.8496635836213956,0.011483848781856335,391
1025,0.18092424869537355,0.013159626448335796,0.0,0.0,1e-07,14,constant,300,adams,"{'MLP__alpha': 1e-07, 'MLP__hidden_layer_sizes': 14, 'MLP__learning_rate': 'constant', 'MLP__max_iter': 300, 'MLP__solver': 'adams'}",,,,,,,,,,,,,765
